DAY5_V2.1.4_AIRFOIL
1.000000 0.000000
0.999826 0.000036
0.999303 0.000144
0.998433 0.000323
0.997215 0.000573
0.995650 0.000892
0.993740 0.001279
0.991487 0.001731
0.988890 0.002247
0.985953 0.002824
0.982677 0.003459
0.979065 0.004150
0.975119 0.004893
0.970841 0.005684
0.966236 0.006521
0.961306 0.007399
0.956054 0.008316
0.950484 0.009266
0.944601 0.010247
0.938407 0.011255
0.931909 0.012286
0.925109 0.013337
0.918012 0.014404
0.910625 0.015485
0.902951 0.016577
0.894997 0.017677
0.886767 0.018783
0.878267 0.019893
0.869504 0.021005
0.860484 0.022117
0.851212 0.023228
0.841696 0.024339
0.831941 0.025447
0.821955 0.026552
0.811745 0.027654
0.801317 0.028753
0.790680 0.029848
0.779840 0.030940
0.768804 0.032028
0.757582 0.033113
0.746180 0.034193
0.734606 0.035269
0.722869 0.036340
0.710977 0.037405
0.698937 0.038463
0.686759 0.039511
0.674451 0.040549
0.662021 0.041575
0.649478 0.042584
0.636831 0.043576
0.624089 0.044546
0.611260 0.045491
0.598354 0.046407
0.585379 0.047290
0.572345 0.048135
0.559260 0.048940
0.546134 0.049698
0.532976 0.050405
0.519795 0.051058
0.506600 0.051651
0.493400 0.052180
0.480205 0.052642
0.467024 0.053033
0.453866 0.053349
0.440740 0.053587
0.427655 0.053745
0.414621 0.053821
0.401646 0.053812
0.388740 0.053719
0.375911 0.053539
0.363169 0.053273
0.350522 0.052921
0.337979 0.052484
0.325549 0.051963
0.313241 0.051359
0.301063 0.050676
0.289023 0.049915
0.277131 0.049080
0.265394 0.048173
0.253820 0.047199
0.242418 0.046160
0.231196 0.045062
0.220160 0.043908
0.209320 0.042703
0.198683 0.041451
0.188255 0.040158
0.178045 0.038828
0.168059 0.037467
0.158304 0.036078
0.148788 0.034668
0.139516 0.033241
0.130496 0.031803
0.121733 0.030357
0.113233 0.028910
0.105003 0.027466
0.097049 0.026029
0.089375 0.024604
0.081988 0.023195
0.074891 0.021806
0.068091 0.020440
0.061593 0.019102
0.055399 0.017794
0.049516 0.016518
0.043946 0.015277
0.038694 0.014072
0.033764 0.012905
0.029159 0.011777
0.024881 0.010687
0.020935 0.009635
0.017323 0.008621
0.014047 0.007643
0.011110 0.006699
0.008513 0.005786
0.006260 0.004903
0.004350 0.004045
0.002785 0.003208
0.001567 0.002390
0.000697 0.001586
0.000174 0.000791
0.000000 0.000000
0.000174 -0.000970
0.000697 -0.001938
0.001567 -0.002899
0.002785 -0.003852
0.004350 -0.004793
0.006260 -0.005719
0.008513 -0.006627
0.011110 -0.007514
0.014047 -0.008376
0.017323 -0.009212
0.020935 -0.010017
0.024881 -0.010788
0.029159 -0.011522
0.033764 -0.012216
0.038694 -0.012866
0.043946 -0.013470
0.049516 -0.014024
0.055399 -0.014524
0.061593 -0.014969
0.068091 -0.015355
0.074891 -0.015680
0.081988 -0.015941
0.089375 -0.016135
0.097049 -0.016262
0.105003 -0.016319
0.113233 -0.016304
0.121733 -0.016218
0.130496 -0.016060
0.139516 -0.015829
0.148788 -0.015527
0.158304 -0.015153
0.168059 -0.014711
0.178045 -0.014201
0.188255 -0.013626
0.198683 -0.012990
0.209320 -0.012295
0.220160 -0.011547
0.231196 -0.010748
0.242418 -0.009905
0.253820 -0.009022
0.265394 -0.008105
0.277131 -0.007160
0.289023 -0.006192
0.301063 -0.005209
0.313241 -0.004214
0.325549 -0.003216
0.337979 -0.002220
0.350522 -0.001231
0.363169 -0.000255
0.375911 0.000702
0.388740 0.001635
0.401646 0.002540
0.414621 0.003413
0.427655 0.004250
0.440740 0.005048
0.453866 0.005803
0.467024 0.006515
0.480205 0.007181
0.493400 0.007799
0.506600 0.008370
0.519795 0.008892
0.532976 0.009366
0.546134 0.009791
0.559260 0.010170
0.572345 0.010502
0.585379 0.010789
0.598354 0.011033
0.611260 0.011234
0.624089 0.011394
0.636831 0.011515
0.649478 0.011598
0.662021 0.011646
0.674451 0.011659
0.686759 0.011639
0.698937 0.011588
0.710977 0.011507
0.722869 0.011397
0.734606 0.011260
0.746180 0.011096
0.757582 0.010907
0.768804 0.010695
0.779840 0.010460
0.790680 0.010203
0.801317 0.009925
0.811745 0.009628
0.821955 0.009314
0.831941 0.008983
0.841696 0.008637
0.851212 0.008277
0.860484 0.007905
0.869504 0.007524
0.878267 0.007134
0.886767 0.006739
0.894997 0.006339
0.902951 0.005936
0.910625 0.005534
0.918012 0.005134
0.925109 0.004737
0.931909 0.004347
0.938407 0.003965
0.944601 0.003593
0.950484 0.003232
0.956054 0.002885
0.961306 0.002553
0.966236 0.002237
0.970841 0.001939
0.975119 0.001660
0.979065 0.001400
0.982677 0.001161
0.985953 0.000943
0.988890 0.000747
0.991487 0.000573
0.993740 0.000421
0.995650 0.000293
0.997215 0.000188
0.998433 0.000106
0.999303 0.000047
0.999826 0.000012
1.000000 0.000000
