DAY5_V2.1.4_AIRFOIL
1.000000 0.000000
0.999826 0.000031
0.999303 0.000123
0.998433 0.000277
0.997215 0.000491
0.995650 0.000766
0.993740 0.001100
0.991487 0.001493
0.988890 0.001944
0.985953 0.002452
0.982677 0.003015
0.979065 0.003632
0.975119 0.004302
0.970841 0.005022
0.966236 0.005792
0.961306 0.006608
0.956054 0.007469
0.950484 0.008374
0.944601 0.009319
0.938407 0.010302
0.931909 0.011322
0.925109 0.012375
0.918012 0.013459
0.910625 0.014572
0.902951 0.015711
0.894997 0.016872
0.886767 0.018054
0.878267 0.019254
0.869504 0.020469
0.860484 0.021696
0.851212 0.022932
0.841696 0.024175
0.831941 0.025422
0.821955 0.026670
0.811745 0.027916
0.801317 0.029158
0.790680 0.030392
0.779840 0.031617
0.768804 0.032829
0.757582 0.034025
0.746180 0.035204
0.734606 0.036363
0.722869 0.037498
0.710977 0.038609
0.698937 0.039691
0.686759 0.040744
0.674451 0.041764
0.662021 0.042750
0.649478 0.043699
0.636831 0.044609
0.624089 0.045479
0.611260 0.046306
0.598354 0.047090
0.585379 0.047828
0.572345 0.048518
0.559260 0.049160
0.546134 0.049752
0.532976 0.050294
0.519795 0.050783
0.506600 0.051220
0.493400 0.051602
0.480205 0.051931
0.467024 0.052205
0.453866 0.052423
0.440740 0.052585
0.427655 0.052692
0.414621 0.052742
0.401646 0.052736
0.388740 0.052674
0.375911 0.052556
0.363169 0.052381
0.350522 0.052151
0.337979 0.051865
0.325549 0.051524
0.313241 0.051129
0.301063 0.050679
0.289023 0.050175
0.277131 0.049618
0.265394 0.049009
0.253820 0.048349
0.242418 0.047638
0.231196 0.046877
0.220160 0.046068
0.209320 0.045211
0.198683 0.044309
0.188255 0.043363
0.178045 0.042374
0.168059 0.041344
0.158304 0.040275
0.148788 0.039170
0.139516 0.038029
0.130496 0.036857
0.121733 0.035654
0.113233 0.034424
0.105003 0.033169
0.097049 0.031892
0.089375 0.030595
0.081988 0.029282
0.074891 0.027954
0.068091 0.026615
0.061593 0.025267
0.055399 0.023912
0.049516 0.022553
0.043946 0.021192
0.038694 0.019831
0.033764 0.018471
0.029159 0.017115
0.024881 0.015763
0.020935 0.014416
0.017323 0.013076
0.014047 0.011742
0.011110 0.010415
0.008513 0.009095
0.006260 0.007781
0.004350 0.006474
0.002785 0.005172
0.001567 0.003875
0.000697 0.002581
0.000174 0.001290
0.000000 0.000000
0.000174 -0.000992
0.000697 -0.001977
0.001567 -0.002952
0.002785 -0.003911
0.004350 -0.004847
0.006260 -0.005757
0.008513 -0.006636
0.011110 -0.007480
0.014047 -0.008285
0.017323 -0.009048
0.020935 -0.009765
0.024881 -0.010436
0.029159 -0.011057
0.033764 -0.011628
0.038694 -0.012147
0.043946 -0.012615
0.049516 -0.013031
0.055399 -0.013396
0.061593 -0.013711
0.068091 -0.013976
0.074891 -0.014192
0.081988 -0.014362
0.089375 -0.014487
0.097049 -0.014568
0.105003 -0.014607
0.113233 -0.014606
0.121733 -0.014566
0.130496 -0.014490
0.139516 -0.014379
0.148788 -0.014234
0.158304 -0.014057
0.168059 -0.013849
0.178045 -0.013612
0.188255 -0.013346
0.198683 -0.013054
0.209320 -0.012736
0.220160 -0.012393
0.231196 -0.012026
0.242418 -0.011637
0.253820 -0.011227
0.265394 -0.010797
0.277131 -0.010349
0.289023 -0.009883
0.301063 -0.009403
0.313241 -0.008908
0.325549 -0.008401
0.337979 -0.007884
0.350522 -0.007359
0.363169 -0.006828
0.375911 -0.006293
0.388740 -0.005756
0.401646 -0.005219
0.414621 -0.004685
0.427655 -0.004156
0.440740 -0.003633
0.453866 -0.003119
0.467024 -0.002617
0.480205 -0.002127
0.493400 -0.001651
0.506600 -0.001191
0.519795 -0.000749
0.532976 -0.000325
0.546134 0.000079
0.559260 0.000462
0.572345 0.000823
0.585379 0.001163
0.598354 0.001480
0.611260 0.001775
0.624089 0.002047
0.636831 0.002295
0.649478 0.002521
0.662021 0.002724
0.674451 0.002905
0.686759 0.003064
0.698937 0.003201
0.710977 0.003317
0.722869 0.003412
0.734606 0.003487
0.746180 0.003543
0.757582 0.003580
0.768804 0.003598
0.779840 0.003599
0.790680 0.003583
0.801317 0.003551
0.811745 0.003503
0.821955 0.003442
0.831941 0.003367
0.841696 0.003279
0.851212 0.003180
0.860484 0.003070
0.869504 0.002951
0.878267 0.002824
0.886767 0.002690
0.894997 0.002550
0.902951 0.002405
0.910625 0.002256
0.918012 0.002106
0.925109 0.001954
0.931909 0.001802
0.938407 0.001651
0.944601 0.001502
0.950484 0.001356
0.956054 0.001215
0.961306 0.001078
0.966236 0.000948
0.970841 0.000823
0.975119 0.000706
0.979065 0.000597
0.982677 0.000496
0.985953 0.000403
0.988890 0.000320
0.991487 0.000246
0.993740 0.000181
0.995650 0.000126
0.997215 0.000081
0.998433 0.000045
0.999303 0.000020
0.999826 0.000005
1.000000 0.000000
